submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr,split_order,split_options,chosen_option_ind,chosen_option
582,74,NA,too_little,Higher degree,311260,1693490220557,1693489909297,male,22,english,"Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.|The pottery class teacher required taking a drawing class beforehand.","Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.|The pottery class teacher required taking a drawing class beforehand.",distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s work was not very successful.,117373,2,,,2,target_prejacent
663,33,NA,marked,Graduated College,112716,1693817435165,1693817322449,female,22,english,"Jesse's pot intentionally or indirectly caused positive reactions, e.g., because Jesse is a pottery professional and made a beautiful piece.|The pottery class teacher required taking a drawing class beforehand.|Jesse's pot unintentionally or indirectly caused negative reactions, e.g., because it was ugly.|Jesse’s colleagues attended the pottery class, too.","Jesse's pot intentionally or indirectly caused positive reactions, e.g., because Jesse is a pottery professional and made a beautiful piece.|The pottery class teacher required taking a drawing class beforehand.|Jesse's pot unintentionally or indirectly caused negative reactions, e.g., because it was ugly.|Jesse’s colleagues attended the pottery class, too.",competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,"Jesse's pot unintentionally or indirectly caused negative reactions, e.g., because it was ugly.",39282,2,,,3,target_prejacent
687,29,NA,too_much,Graduated High-school,137801,1693818862962,1693818725161,female,22,english,"a painting class took place next door to the pottery class.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse does not want to talk about the pottery class.","a painting class took place next door to the pottery class.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse does not want to talk about the pottery class.",competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse does not want to talk about the pottery class.,31955,2,,,4,target_prejacent
722,37,NA,marked,Graduated College,154751,1693819985191,1693819830440,female,22,NA,"Jesse’s pot was ugly.|The pottery class teacher required taking a drawing class beforehand.|Jesse’s colleagues attended the pottery class, too.|Jesse’s pot was good.","Jesse’s pot was ugly.|The pottery class teacher required taking a drawing class beforehand.|Jesse’s colleagues attended the pottery class, too.|Jesse’s pot was good.",competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s pot was good.,52115,1,,,4,target_prejacent
734,44,NA,baseline,Graduated College,78664,1693820403818,1693820325154,male,22,NA,"The pottery class teacher required taking a drawing class beforehand.|Jesse’s pot was ugly.|Jesse’s pot was good.|Jesse’s colleagues attended the pottery class, too.","The pottery class teacher required taking a drawing class beforehand.|Jesse’s pot was ugly.|Jesse’s pot was good.|Jesse’s colleagues attended the pottery class, too.",distractor_2_prejacent|competitor_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s pot was good.,14071,2,,,3,target_prejacent
750,57,NA,baseline,Graduated High-school,221041,1693820839890,1693820618849,male,22,NA,"a painting class took place next door to the pottery class.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse does not want to talk about the pottery class.","a painting class took place next door to the pottery class.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse does not want to talk about the pottery class.",competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse does not want to talk about the pottery class.,82403,2,,,4,target_prejacent
769,35,NA,irrelevant,Graduated College,115698,1693821241805,1693821126107,male,22,english,"The pottery class teacher required taking a drawing class beforehand.|Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.","The pottery class teacher required taking a drawing class beforehand.|Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s work was not very successful.,31533,2,,,3,target_prejacent
788,31,NA,irrelevant,Graduated College,81516,1693821753890,1693821672374,male,22,English,"Jesse’s pot was good.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse’s pot was ugly.","Jesse’s pot was good.|Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse’s pot was ugly.",target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s pot was good.,20956,2,,,1,target_prejacent
771,42,NA,baseline,Higher degree,102255,1693821273534,1693821171279,male,22,english,"Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.|The pottery class teacher required taking a drawing class beforehand.","Jesse’s colleagues attended the pottery class, too.|Jesse’s work was not very successful.|The pottery class teacher required taking a drawing class beforehand.",distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,Jesse’s work was not very successful.,22780,2,,,2,target_prejacent
779,42,NA,marked,Graduated High-school,129546,1693821433914,1693821304368,male,22,English,"Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse's pot unintentionally or indirectly caused negative reactions, e.g., because it was ugly.|Jesse's pot intentionally or indirectly caused positive reactions, e.g., because Jesse is a pottery professional and made a beautiful piece.","Jesse’s colleagues attended the pottery class, too.|The pottery class teacher required taking a drawing class beforehand.|Jesse's pot unintentionally or indirectly caused negative reactions, e.g., because it was ugly.|Jesse's pot intentionally or indirectly caused positive reactions, e.g., because Jesse is a pottery professional and made a beautiful piece.",distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Jesse meant with their utterance?,FALSE,"Jesse's pot intentionally or indirectly caused positive reactions, e.g., because Jesse is a pottery professional and made a beautiful piece.",69911,1,,,4,competitor_prejacent
