submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr
563,36,Thank you,NA,Graduated High-school,138362,1693490022445,1693489884083,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,21708,NA
574,48,NA,NA,Graduated College,113750,1693490109665,1693489995915,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala-bear,21112,NA
577,35,NA,NA,Graduated College,122835,1693490126155,1693490003320,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,15340,NA
617,50,N/A,NA,Graduated High-school,165657,1693490541937,1693490376280,male,NA,NA,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,44103,NA
562,47,NA,NA,Graduated High-school,146042,1693490024039,1693489877997,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala bear,61266,NA
570,66,NA,NA,Graduated High-school,178560,1693490073349,1693489894789,female,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala,21471,NA
564,57,NA,NA,Graduated College,109273,1693490006675,1693489897402,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,14086,NA
569,30,NA,NA,Graduated College,181205,1693490057500,1693489876295,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,cat,65436,NA
572,46,no comments,NA,Graduated College,57184,1693490105894,1693490048710,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala bear,4338,NA
580,34,NA,NA,Graduated High-school,296720,1693490164000,1693489867280,male,NA,NA,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dog,8840,NA
566,47,NA,NA,Graduated College,150644,1693490038158,1693489887514,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala bear,77366,NA
575,36,NA,NA,Graduated High-school,72184,1693490121106,1693490048922,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dog,9736,NA
568,44,NA,NA,Graduated High-school,159855,1693493728100,1693493568245,female,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,61645,NA
576,47,NA,NA,Graduated High-school,242090,1693490121582,1693489879492,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,cat,40330,NA
578,66,thanks,NA,Higher degree,275141,1693490148393,1693489873252,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,6088,NA
579,73,Thanks,NA,Graduated High-school,126102,1693490158754,1693490032652,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala,13909,NA
581,35,NA,NA,Graduated High-school,118844,1693490166131,1693490047287,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,monkey,20737,NA
582,74,NA,NA,Higher degree,311260,1693490220557,1693489909297,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,ant-eater,40638,NA
583,19,NA,NA,Did not graduate High-school,285726,1693490222884,1693489937158,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,i dont recall selecting any sort of animal,95521,NA
584,47,I couldn't make sense of the replies very well,NA,Graduated High-school,139352,1693490271197,1693490131845,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala bear,7830,NA
585,30,NA,NA,Graduated College,44816,1693490402020,1693490357204,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,wolf,8587,NA
586,47,NA,NA,Graduated High-school,65199,1693490420490,1693490355291,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dog,13093,NA
587,35,none,NA,Graduated High-school,68402,1693490429221,1693490360819,female,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,cat,12807,NA
588,22,NA,NA,Graduated College,65352,1693490438983,1693490373631,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,24378,NA
589,40,n/a,NA,Graduated High-school,119322,1693490439486,1693490320164,male,NA,NA,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,6707,NA
590,39,NA,NA,Graduated High-school,75713,1693490442661,1693490366948,female,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,hippo,14691,NA
599,35,NA,NA,Graduated College,93134,1693490460553,1693490367419,male,NA,NA,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dog,9936,NA
591,48,went well,NA,Graduated High-school,84003,1693490447038,1693490363035,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,panda,10716,NA
592,33,NA,NA,Graduated High-school,91292,1693490446292,1693490355000,male,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,koala,18429,NA
593,43,k you,NA,Graduated High-school,91831,1693490465026,1693490373195,male,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,cat,10913,NA
594,37,NA,NA,Graduated High-school,83842,1693490449413,1693490365571,female,NA,NA,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,sloth,7937,NA
597,50,NA,NA,Graduated High-school,66637,1693490450588,1693490383951,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dolphin,12111,NA
595,40,NA,NA,Graduated College,64799,1693490450206,1693490385407,female,NA,english,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,dog,19096,NA
596,37,There was no place to write an animal at the beginning,NA,Graduated College,70608,1693490449911,1693490379303,female,NA,English,NA,NA,NA,NA,Please type in your favorite animal which you picked before the start of the study in lower case in the text area below. Please don't type anything else.,NA,zebra,9283,NA
